City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
469,Kranuan,TH,16.7067,103.0788,83.43,47,25,11.43,scattered clouds
470,Minuri,PH,16.535,121.8574,72.93,94,100,7.87,overcast clouds
471,Yazd,IR,31.8972,54.3675,55.51,38,0,9.22,clear sky
472,Morbach,DE,49.8167,7.1167,41.32,91,75,19.57,light intensity drizzle
473,Taunggyi,MM,20.7833,97.0333,72.97,41,65,1.16,broken clouds
474,Yeniseysk,RU,58.4497,92.1703,15.48,87,100,5.64,overcast clouds
475,Sault Sainte Marie,CA,46.5168,-84.3333,34.09,60,90,8.05,light shower snow
476,Namatanai,PG,-3.6667,152.4333,83.98,68,46,10.29,scattered clouds
477,Lakes Entrance,AU,-37.8811,147.981,83.57,58,41,9.26,scattered clouds
478,Gambela,ET,8.25,34.5833,85.69,33,67,3.58,broken clouds
479,Sesheke,ZM,-17.4759,24.2968,85.66,24,87,5.21,overcast clouds
480,Vetrisoaia,RO,46.43,28.2083,38.05,54,98,14.88,overcast clouds
481,Hannibal,US,39.7084,-91.3585,44.35,70,75,4.61,broken clouds
482,Flin Flon,CA,54.7682,-101.865,17.53,94,100,6.62,light snow
483,Cherdyn,RU,60.403,56.4787,35.44,92,100,13.87,overcast clouds
484,Usinsk,RU,65.9939,57.5281,12.09,93,100,24.05,light snow
485,Athabasca,CA,54.7169,-113.2854,35.29,92,100,6.4,overcast clouds
486,Marau,BR,-28.4492,-52.2,54.9,87,0,3.53,clear sky
487,Yarmouth,US,41.7057,-70.2286,40.03,77,90,3.44,overcast clouds
488,Nizhniy Baskunchak,RU,48.2198,46.8311,49.46,82,100,19.19,overcast clouds
489,Bafra,TR,41.5678,35.9069,51.82,75,64,8.03,broken clouds
490,Vysokogornyy,RU,50.1167,139.15,11.64,92,100,8.23,light snow
491,Narsaq,GL,60.9167,-46.05,36.97,99,100,14.56,heavy intensity rain
492,Bacalar,MX,18.6667,-88.3833,69.48,96,17,4.25,few clouds
493,Rodrigues Alves,BR,-7.738,-72.6509,70.34,97,99,2.51,overcast clouds
494,Taicheng,CN,38.731,113.228,32.67,24,39,5.75,scattered clouds
495,Almaznyy,RU,48.0448,40.045,32.14,96,100,12.03,light snow
496,Zlobin,HR,45.2924,14.6541,36.37,83,0,5.75,clear sky
497,Inhambane,MZ,-23.865,35.3833,78.78,69,40,11.99,scattered clouds
498,Lumphat,KH,13.4878,106.9816,84.25,47,100,8.16,overcast clouds
499,Mahajanga,MG,-15.7167,46.3167,86.02,70,20,9.22,few clouds
500,Chambas,CU,22.1928,-78.9136,74.82,87,16,4.38,few clouds
501,Katete,UG,-0.7818,29.7544,66.09,80,100,1.36,overcast clouds
502,Rayong,TH,12.8333,101.4333,85.98,53,93,12.55,overcast clouds
503,Urgut,UZ,39.4022,67.2431,58.62,18,0,2.98,clear sky
504,Khani,GE,41.9563,42.9566,36.97,97,99,2.35,light rain
505,Saint-Francois,FR,46.4154,3.9054,44.47,70,90,16.11,overcast clouds
506,Selishche,RU,56.8879,33.2691,19.24,86,100,11.48,overcast clouds
507,Esna,EG,25.2934,32.554,62.62,53,43,17.13,scattered clouds
508,Biaora,IN,23.8667,76.9167,73.31,30,100,6.46,overcast clouds
509,Itapuranga,BR,-15.5622,-49.9486,69.04,98,100,2.33,overcast clouds
510,Raudeberg,NO,61.9875,5.1352,31.87,93,99,1.01,light snow
511,Joensuu,FI,62.6012,29.7632,21.27,87,90,8.05,light snow
512,Pisco,PE,-13.7,-76.2167,63.01,88,0,9.22,clear sky
513,Sao Joao Dos Patos,BR,-6.495,-43.7022,71.73,84,76,2.04,broken clouds
514,Thinadhoo,MV,0.5333,72.9333,82.04,76,67,7.72,broken clouds
515,Makasar,ID,-5.14,119.4221,87.85,62,20,6.91,few clouds
516,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.66,84,94,6.4,overcast clouds
517,Batagay-Alyta,RU,67.8006,130.4114,-27.92,99,98,2.1,overcast clouds
518,Labuhan,ID,-6.8844,112.2051,85.01,71,89,10.6,light rain
519,Starobaltachevo,RU,56.0013,55.9213,35.2,100,100,12.91,overcast clouds
520,Namibe,AO,-15.1961,12.1522,69.78,81,100,3.22,overcast clouds
521,Pochutla,MX,15.7432,-96.4661,73.24,70,9,3.42,clear sky
522,Voh,NC,-20.9667,164.7,82.27,76,50,4.23,light rain
523,Kodinsk,RU,58.6881,99.1844,17.04,77,100,14.43,overcast clouds
524,Beringovskiy,RU,63.05,179.3167,17.98,91,100,13.24,overcast clouds
525,Shingu,JP,33.7333,135.9833,54.59,58,5,16.82,clear sky
526,Guadalajara,MX,20.6667,-103.3333,63.99,79,40,0.0,scattered clouds
527,Shihezi,CN,44.3,86.0333,27.27,68,22,3.22,few clouds
528,Ketchikan,US,55.3422,-131.6461,39.67,93,90,0.0,light rain
529,Rawlins,US,41.7911,-107.2387,41.43,35,1,25.32,clear sky
530,Zhigansk,RU,66.7697,123.3711,-34.2,100,100,2.77,overcast clouds
531,Oil City,US,41.4339,-79.7064,36.14,82,1,8.05,light rain
532,Saint-Augustin,CA,51.226,-58.6502,23.5,85,100,18.88,overcast clouds
533,Chapais,CA,49.7834,-74.8492,17.38,96,100,6.85,light snow
534,South Sioux City,US,42.4739,-96.4136,51.15,54,75,7.0,broken clouds
535,Inuvik,CA,68.3499,-133.7218,-30.14,72,1,3.44,clear sky
536,Sept-Iles,CA,50.2001,-66.3821,23.52,54,75,10.36,broken clouds
537,Meadow Lake,US,34.8014,-106.5436,50.16,47,8,4.0,clear sky
538,Mathathane,BW,-22.2687,28.7495,84.42,38,1,13.11,clear sky
539,Mackay,AU,-21.15,149.2,84.69,78,90,6.91,light rain
540,Karpathos,GR,35.507,27.2132,57.16,54,75,19.57,broken clouds
541,Ueno,JP,34.75,136.1333,53.58,55,43,17.25,scattered clouds
542,Bandarbeyla,SO,9.4942,50.8122,79.92,58,43,18.1,scattered clouds
543,Sur,OM,22.5667,59.5289,78.89,54,7,12.28,clear sky
544,Udachnyy,RU,66.4167,112.4,-14.46,98,100,3.02,overcast clouds
545,Garowe,SO,8.4054,48.4845,76.41,39,99,10.76,overcast clouds
546,Santa Cruz,BO,-17.8,-63.1667,67.46,94,75,9.22,broken clouds
547,Constitucion,CL,-35.3333,-72.4167,51.82,93,16,4.81,few clouds
548,Tura,IN,25.5198,90.2201,79.02,40,6,2.75,clear sky
549,Nanortalik,GL,60.1432,-45.2371,37.76,92,100,24.09,moderate rain
550,Sibolga,ID,1.7427,98.7792,84.11,67,35,6.53,scattered clouds
551,Nottingham,GB,52.9536,-1.1505,46.72,84,40,13.8,scattered clouds
552,Thunder Bay,CA,48.4001,-89.3168,20.28,73,75,4.61,broken clouds
553,Kloulklubed,PW,7.0419,134.2556,79.3,77,77,19.33,broken clouds
554,Mongoumba,CF,3.6415,18.5936,73.76,80,99,2.42,overcast clouds
555,Krasnoarmeysk,RU,51.0239,45.6969,33.15,99,100,10.71,snow
556,Port Shepstone,ZA,-30.7414,30.455,70.34,74,94,5.55,overcast clouds
557,Am Timan,TD,11.0297,20.2827,77.31,25,25,6.51,scattered clouds
558,Kyabe,TD,9.4515,18.9449,79.41,32,41,1.45,scattered clouds
559,San Lorenzo,PY,-25.3333,-57.5333,63.59,82,0,5.01,clear sky
560,San Pedro,PH,14.35,121.0167,87.35,78,75,5.75,broken clouds
561,Kurumkan,RU,54.3,110.3,26.2,95,100,5.75,snow
562,Naryan-Mar,RU,67.6713,53.087,11.28,82,100,24.52,overcast clouds
563,Linhares,BR,-19.3911,-40.0722,74.28,96,98,2.62,moderate rain
564,Chipinge,ZW,-20.1883,32.6236,78.91,29,0,3.58,clear sky
565,Altona,DE,53.55,9.9333,46.15,98,75,5.75,broken clouds
566,Cedral,MX,23.8,-100.7333,60.73,61,99,8.34,overcast clouds
567,Jaciara,BR,-15.9653,-54.9683,71.8,91,100,1.72,overcast clouds
568,Save,BJ,8.0425,2.486,76.21,84,64,0.92,broken clouds
569,Luderitz,NA,-26.6481,15.1594,65.46,65,0,15.37,clear sky
570,Riyadh,SA,24.6877,46.7219,64.45,27,0,3.44,clear sky
571,Manjacaze,MZ,-24.7117,33.8828,84.13,50,0,3.27,clear sky
572,Eyemouth,GB,55.8713,-2.0901,46.44,76,100,25.37,overcast clouds
573,Campbell River,CA,50.0163,-125.2446,51.33,100,90,2.3,mist
574,Ayutla,MX,20.1167,-104.3333,61.54,80,60,1.79,broken clouds
575,Brae,GB,60.3964,-1.353,33.71,64,90,18.59,overcast clouds
576,Shirokiy,RU,49.758,129.523,3.85,82,6,16.11,clear sky
577,Pirovskoye,RU,57.6267,92.2658,22.1,92,100,8.99,overcast clouds
578,Tazovskiy,RU,67.4667,78.7,-15.95,100,99,6.76,overcast clouds
579,Dandong,CN,40.1292,124.3947,29.55,45,36,15.68,scattered clouds
580,Pa Sang,TH,18.5262,98.9394,86.85,39,50,0.85,scattered clouds
581,Cochabamba,BO,-17.3895,-66.1568,62.35,72,40,0.0,scattered clouds
582,Uyo,NG,5.0333,7.9266,75.54,94,79,1.95,broken clouds
583,Kieta,PG,-6.2167,155.6333,82.74,77,92,2.66,light rain
584,Urusha,RU,54.05,122.9,5.14,86,99,3.47,overcast clouds
585,Waddan,LY,29.1614,16.139,49.01,61,23,1.25,few clouds
586,Kedrovyy,RU,56.1667,91.8167,25.21,85,99,8.34,overcast clouds
587,Sirjan,IR,29.452,55.6814,53.87,38,1,3.56,clear sky
588,Kamwenge,UG,0.1866,30.4539,66.22,89,97,0.6,overcast clouds
589,Korla,CN,41.7597,86.1469,31.28,45,3,2.86,clear sky
590,Manga,BF,11.6636,-1.0731,71.47,21,28,7.65,scattered clouds
591,Teguise,ES,29.0605,-13.564,57.42,77,0,8.05,clear sky
592,Aripuana,BR,-9.1667,-60.6333,72.32,99,96,1.59,light rain
593,Aswan,EG,24.0934,32.907,69.1,34,0,5.75,clear sky
594,Lagoa,PT,39.05,-27.9833,62.42,81,67,11.86,broken clouds
595,Opuwo,NA,-18.0607,13.84,77.92,21,93,6.2,overcast clouds
596,Havoysund,NO,70.9963,24.6622,30.43,65,100,24.67,light snow
597,Dinard,FR,48.6314,-2.0614,52.68,93,75,17.27,heavy intensity rain
598,Komsomolskiy,UZ,40.4272,71.7189,48.92,43,0,0.0,haze
599,Bonthe,SL,7.5264,-12.505,75.97,88,11,4.12,light rain
600,Abbeville,FR,50.1,1.8333,51.76,88,100,20.58,overcast clouds
601,Emerald,AU,-23.5333,148.1667,86.34,58,40,3.44,scattered clouds
602,Tamorong,PH,17.3333,120.4333,84.22,56,83,22.77,broken clouds
603,Nueve De Julio,AR,-35.4444,-60.8831,57.7,82,76,9.13,broken clouds
604,Manyana,BW,-23.4,21.7167,80.62,35,1,6.76,clear sky
605,Kalabo,ZM,-14.97,22.6814,79.7,42,93,6.69,overcast clouds
606,Nelson Bay,AU,-32.7167,152.15,75.96,82,65,1.99,broken clouds
607,Krasyliv,UA,49.6519,26.9725,33.58,97,100,17.83,light rain
608,Kulhudhuffushi,MV,6.6221,73.07,81.28,78,47,8.97,scattered clouds
609,Lasa,IT,46.6166,10.7002,40.08,76,40,2.3,scattered clouds
610,San Juan,AR,-31.5375,-68.5364,68.58,53,0,17.22,clear sky
611,Rabo De Peixe,PT,37.8,-25.5833,63.28,96,75,9.22,broken clouds
612,Guayaramerin,BO,-10.8368,-65.3614,72.91,98,100,2.17,overcast clouds
613,Rio Gallegos,AR,-51.6226,-69.2181,51.85,62,0,4.61,clear sky
614,San Luis,AR,-33.295,-66.3356,64.63,66,96,9.31,overcast clouds
615,Vestmannaeyjar,IS,63.4427,-20.2734,27.1,75,19,18.57,few clouds
616,Sal Rei,CV,16.1833,-22.9167,70.36,63,100,20.27,overcast clouds
617,Sulphur,US,30.2366,-93.3774,55.38,94,90,4.61,overcast clouds
618,Loukhi,RU,66.0764,33.0381,21.27,94,100,11.72,snow
619,Esperantinopolis,BR,-4.8667,-44.7083,74.52,89,93,2.64,overcast clouds
620,Danville,US,36.586,-79.395,47.21,60,1,4.61,clear sky
621,Victor Harbor,AU,-35.5667,138.6167,91.18,76,21,3.0,few clouds
622,Burnie,AU,-41.0667,145.9167,66.43,74,100,4.97,overcast clouds
623,Tucano,BR,-10.9631,-38.7867,74.07,81,98,6.2,overcast clouds
624,San Carlos,VE,9.6612,-68.5827,71.51,88,66,2.73,broken clouds
625,Juegang,CN,32.3174,121.1855,46.63,53,36,14.97,scattered clouds
626,Whitehorse,CA,60.7161,-135.0538,8.1,84,90,3.0,overcast clouds
627,Hudson Bay,CA,52.85,-102.3842,18.81,97,99,3.49,overcast clouds
628,Cockburn Town,TC,21.4612,-71.1419,79.0,77,68,15.59,broken clouds
629,Svetlogorsk,BY,52.6333,29.7333,29.77,97,100,7.25,light snow
630,Havre-Saint-Pierre,CA,50.2334,-63.5986,26.6,73,1,18.41,clear sky
631,Benghazi,LY,32.1167,20.0667,62.56,58,74,17.65,broken clouds
632,Marang,MY,5.2056,103.2059,84.11,76,94,6.6,light rain
633,Batesville,US,35.7698,-91.641,55.81,68,1,6.02,clear sky
634,Kismayo,SO,-0.3582,42.5454,83.89,65,93,10.65,overcast clouds
635,Akhtanizovskaya,RU,45.32,37.1,39.67,55,82,17.96,broken clouds
636,Jian,CN,27.1172,114.9793,57.07,32,1,11.63,clear sky
637,Hailey,US,43.5196,-114.3153,31.86,80,1,8.05,clear sky
638,Pacific Grove,US,36.6177,-121.9166,62.55,65,1,8.01,clear sky
639,Cabedelo,BR,-6.9811,-34.8339,79.47,82,53,7.18,broken clouds
640,Abu Kamal,SY,34.4506,40.9171,64.74,60,100,6.38,overcast clouds
641,North Myrtle Beach,US,33.816,-78.68,54.01,78,1,4.61,clear sky
642,Kovacica,RS,45.1117,20.6214,43.02,63,100,9.82,overcast clouds
643,Imbituba,BR,-28.24,-48.6703,71.49,85,3,3.4,clear sky
644,Erenhot,CN,43.6475,111.9767,26.58,53,5,11.03,clear sky
645,Mezen,RU,65.8522,44.24,16.5,87,100,12.66,overcast clouds
646,Karratha,AU,-20.7377,116.8463,100.67,24,1,22.55,clear sky
647,Sakaiminato,JP,35.55,133.2333,46.38,53,75,27.63,broken clouds
648,Jardim,BR,-21.4803,-56.1381,64.92,65,7,1.45,clear sky
649,Georgiyevskoye,RU,58.731,45.024,25.66,88,100,13.06,overcast clouds
650,Ubatuba,BR,-23.4339,-45.0711,73.26,92,26,2.08,scattered clouds
651,Bagdarin,RU,54.4333,113.6,15.94,78,100,2.93,overcast clouds
652,Saint Anthony,US,45.0205,-93.218,38.93,73,90,1.99,snow
653,Wakkanai,JP,45.4094,141.6739,48.18,76,75,20.71,broken clouds
654,Koumra,TD,8.9126,17.5539,77.97,36,39,1.54,scattered clouds
655,Batagay,RU,67.6333,134.6333,-25.58,99,100,0.72,overcast clouds
656,Lodja,CD,-3.4833,23.4333,70.2,98,100,1.83,moderate rain
657,Darnetal,FR,49.4453,1.1514,51.37,92,90,1.99,overcast clouds
658,Tahe,CN,52.3333,124.7333,11.01,68,54,2.33,broken clouds
659,Moerai,PF,-22.4333,-151.3333,77.86,86,98,15.17,overcast clouds
660,Kawalu,ID,-7.3817,108.2082,82.89,66,94,3.69,overcast clouds
661,Kapoeta,SS,4.7717,33.5903,84.88,33,63,22.44,broken clouds
662,Luau,AO,-10.7073,22.2247,66.52,89,100,4.03,overcast clouds
663,Bourail,NC,-21.5667,165.4833,83.03,68,84,2.89,moderate rain
664,Datong,CN,40.0936,113.2914,30.38,31,2,7.31,clear sky
665,Denpasar,ID,-8.65,115.2167,76.71,94,75,5.75,thunderstorm with rain
666,Isabela,PH,6.7085,121.9711,87.85,79,88,7.85,overcast clouds
667,Luwuk,ID,-0.9516,122.7875,84.0,74,97,1.1,overcast clouds
668,Ruidoso,US,33.3317,-105.673,46.92,45,1,6.91,clear sky
669,Chara,RU,56.9064,118.2631,1.04,91,81,0.25,broken clouds
670,Riberalta,BO,-10.9833,-66.1,72.66,98,100,2.37,overcast clouds
671,Marawi,PH,7.9986,124.2928,76.64,67,77,7.23,broken clouds
672,Berbera,SO,10.4396,45.0143,80.98,53,8,5.46,clear sky
673,Tougan,BF,13.0667,-3.0667,70.47,15,0,8.75,clear sky
674,Ruhengeri,RW,-1.4998,29.635,64.94,80,98,1.7,overcast clouds
675,Sabha,LY,27.0377,14.4283,49.87,52,73,9.33,broken clouds
676,San Diego De Los Banos,CU,22.6467,-83.3697,66.2,87,60,4.03,broken clouds
677,Kabalo,CD,-6.05,26.9167,72.61,94,100,3.09,overcast clouds
678,Gamboula,CF,4.1178,15.1393,71.65,83,100,1.34,overcast clouds
679,Chirawa,IN,28.2408,75.6448,71.74,23,100,3.94,overcast clouds
680,Wattegama,LK,6.7989,81.4808,83.32,59,36,6.98,scattered clouds
681,Siderno,IT,38.2779,16.302,57.09,69,36,10.22,scattered clouds
682,Uznach,CH,47.2242,8.9826,40.98,91,93,3.51,overcast clouds
683,Akyab,MM,20.15,92.9,84.49,45,99,0.56,overcast clouds
684,Muhos,FI,64.808,25.9931,16.7,94,100,8.46,light snow
685,Nalut,LY,30.3333,10.85,46.31,61,18,9.28,few clouds
686,Kitimat,CA,54.0524,-128.6534,43.92,35,100,8.12,moderate rain
687,Yerbogachen,RU,61.2767,108.0108,5.99,93,100,5.77,overcast clouds
688,Waipawa,NZ,-41.4122,175.5153,61.45,78,66,8.32,broken clouds
689,Atbasar,KZ,51.8,68.3333,19.06,78,97,5.53,overcast clouds
690,Patos De Minas,BR,-18.5789,-46.5181,68.31,96,99,2.91,overcast clouds
691,Rock Sound,BS,24.9,-76.2,74.91,68,2,10.76,clear sky
692,Pangnirtung,CA,66.1451,-65.7125,17.6,79,90,5.75,light snow
693,Barra Do Garcas,BR,-15.89,-52.2567,73.83,94,100,2.17,overcast clouds
694,Angoche,MZ,-16.2325,39.9086,84.67,64,68,8.32,broken clouds
695,Seydisehir,TR,37.4193,31.8453,37.96,85,48,1.7,scattered clouds
696,Uruguaiana,BR,-29.7547,-57.0883,60.73,82,0,8.05,clear sky
697,Xichang,CN,27.8964,102.2634,58.39,57,99,2.93,overcast clouds
698,Kirensk,RU,57.7853,108.1119,21.13,82,100,13.76,overcast clouds
699,Adrar,MR,20.5022,-10.0711,60.62,18,95,10.02,overcast clouds
700,Tanete,ID,-3.9443,119.7848,79.77,86,100,3.47,overcast clouds
701,Sinnamary,GF,5.3833,-52.95,77.18,91,97,10.09,overcast clouds
702,Tezu,IN,27.9167,96.1667,81.14,26,8,3.2,clear sky
703,Conceicao Do Almeida,BR,-12.7794,-39.17,72.91,89,100,2.46,overcast clouds
